,material_id,elasticity.G_VRH predicted,elasticity.G_VRH
415,mp-30551,42.51326191582064,81.0
1952,mp-977362,64.33429357877607,81.0
487,mp-1025524,84.57133536211242,81.0
251,mp-4230,80.93145838893031,82.0
146,mp-18093,126.21270928155023,82.0
234,mp-31119,80.54584306642978,82.0
2043,mp-566278,93.75,82.0
2353,mp-18732,62.69854959689207,82.0
2199,mp-983590,127.95152619068821,82.0
344,mp-568711,71.19347265090583,82.0
2006,mp-1018124,80.33735874542188,82.0
411,mp-542909,99.01109473421832,83.0
602,mp-1017591,53.0,83.0
1607,mp-867114,94.93409604504947,83.0
589,mp-2385,87.0,83.0
1616,mp-15954,83.07860602479099,83.0
1128,mp-3055,88.25813945317108,83.0
361,mp-13801,60.530826027508965,83.0
580,mp-1135,79.0,84.0
322,mp-9223,72.67522730603783,84.0
1256,mp-541,48.63919811302685,84.0
549,mp-864606,46.539864179440784,84.0
2414,mp-22522,78.38755315255301,84.0
786,mp-8231,71.17697097506421,84.0
559,mp-568940,78.86778044419917,85.0
770,mp-7575,38.67072446795716,85.0
1928,mp-998908,126.0,85.0
1936,mp-6073,90.25,85.0
808,mp-865155,85.48063958175237,85.0
867,mp-2858,68.5,85.0
253,mp-1025354,84.03422002604566,85.0
407,mp-3701,80.20746916117254,85.0
621,mp-758371,52.158926357231046,85.0
1845,mp-2856,70.17988759847167,85.0
1005,mp-550172,57.75,86.0
1894,mp-571428,84.7835108467165,86.0
1612,mp-769096,107.5,86.0
1802,mp-13322,63.188575038396884,86.0
1541,mp-8630,87.0,86.0
1298,mp-865669,102.49344896304018,86.0
2064,mp-5429,86.66854504125675,86.0
2032,mp-14983,86.22520096375527,86.0
1302,mp-867347,80.14245282556217,86.0
2253,mp-865,103.92263706808058,86.0
1126,mp-18782,74.0,86.0
1797,mp-569516,71.1497307454437,86.0
548,mp-11531,103.37894636636894,86.0
1448,mp-1057,80.15799571780569,86.0
86,mp-10076,37.74743878540416,87.0
898,mp-2318,117.0,87.0
105,mp-1285,25.0,87.0
837,mp-3933,87.57521849142852,87.0
37,mp-567907,113.0,87.0
35,mp-8528,92.2792233647746,87.0
2266,mp-4408,75.26566431932923,87.0
737,mp-864903,91.69396489120886,87.0
822,mp-961713,41.029525741193524,87.0
889,mp-862629,95.30235365841855,87.0
2200,mp-29964,76.12171207288144,87.0
1824,mp-567703,83.21564956280301,87.0
1973,mp-1018672,89.0,87.0
191,mp-7600,68.12224832063393,88.0
563,mp-643,74.18481043462538,88.0
1225,mp-5386,92.23497293878091,88.0
870,mp-977176,59.023510401267025,88.0
1886,mp-22320,72.33657969569498,88.0
239,mp-866086,107.82991719271,88.0
2008,mp-2059,88.25900216585266,88.0
2245,mp-555,78.38755032195907,88.0
290,mp-672645,87.56570190800656,88.0
2294,mp-2903,63.92208751875154,89.0
530,mp-11513,50.5,89.0
1223,mp-755875,87.8436653951727,89.0
255,mp-972275,96.92765980406887,89.0
636,mp-248,89.0,89.0
176,mp-22979,43.0,89.0
1025,mp-12533,90.22950858985548,89.0
1154,mvc-10883,71.37996780061933,89.0
1301,mp-631408,28.22132412518839,89.0
750,mp-11506,75.87099926322738,89.0
720,mp-973756,80.59549609100226,90.0
1625,mp-1008632,117.0,90.0
4,mp-7598,94.91286516281828,90.0
30,mp-865482,95.66028995036612,90.0
1426,mp-675734,38.252783216173384,90.0
1913,mp-631441,57.484684263974025,90.0
296,mp-5407,107.51693621927383,90.0
1689,mp-1025167,74.52519409412855,91.0
996,mp-739,26.0,91.0
964,mp-11507,72.90576561833386,91.0
663,mp-570960,110.12068481887007,91.0
2076,mp-865193,85.24640232331397,91.0
1521,mp-922,95.48017214016495,91.0
2330,mp-999388,109.75,91.0
2458,mp-556605,68.5,92.0
742,mp-18257,91.37701350773277,92.0
781,mp-977534,89.05850329504271,92.0
6,mp-867292,68.50373924886897,92.0
2373,mp-631343,72.0503986561027,92.0
1437,mp-714885,84.17750718349279,92.0
1582,mp-35417,72.27163748084085,92.0
1965,mp-10240,68.0,92.0
1509,mp-825,184.0,93.0
111,mp-7748,45.0,93.0
1814,mp-22287,102.66163148151472,93.0
2046,mp-865809,78.7594261879827,93.0
1874,mp-999088,95.49919436379736,93.0
1571,mp-865001,91.76327237583618,93.0
2042,mp-16496,72.63048731865483,93.0
1835,mp-1040467,76.78741579930923,93.0
1224,mp-19357,92.0,93.0
592,mp-4096,121.36272453677526,93.0
927,mp-7948,122.11878153410818,93.0
1434,mp-998947,86.68212315307792,93.0
700,mp-570430,120.0,94.0
2238,mp-866143,97.37477765148552,94.0
506,mp-864983,93.9148522334561,94.0
165,mp-865179,83.2056367797553,94.0
88,mp-1069,120.04116615011809,94.0
1658,mp-977434,102.95459223182655,94.0
1178,mp-5918,79.23998448662333,94.0
1947,mp-2979,74.0,95.0
1138,mp-1515,101.20231076902452,95.0
2259,mp-2105,89.66496973245282,95.0
2404,mp-977573,51.30365517036787,95.0
142,mp-7632,98.84114619704985,95.0
678,mp-4820,101.0,96.0
2084,mp-15649,85.37238359452991,96.0
839,mp-569875,113.08299180154827,96.0
2075,mp-1804,93.0,96.0
856,mp-865186,92.86570003694887,96.0
1865,mp-10010,118.10342223126624,96.0
903,mp-1272,90.5453250871114,96.0
734,mp-571499,123.12703316705137,96.0
1259,mp-861641,93.09829943622614,97.0
2094,mp-754478,96.0,97.0
401,mp-4170,97.0,97.0
2027,mp-864955,121.19252688474792,97.0
642,mp-1936,76.45438457038003,97.0
1156,mp-19835,96.27102958284183,97.0
1485,mp-10895,102.72919979241804,98.0
1919,mp-977563,100.1289893211014,98.0
1248,mp-5323,121.36272453677526,98.0
1764,mp-10884,70.22008756586072,98.0
2464,mp-864970,101.00968173484202,99.0
98,mp-15701,104.0,99.0
41,mp-10270,89.56673563438501,99.0
1812,mp-865020,87.56753547244075,99.0
512,mp-5757,88.69038508429152,99.0
1849,mp-569089,96.8130075050712,99.0
651,mp-567278,104.02014202950272,99.0
1635,mp-27488,133.6554177647273,99.0
2210,mp-1025067,114.27366439173807,99.0
1418,mp-864927,87.97988559766142,100.0
584,mp-755253,68.53826019484191,100.0
1622,mp-6996,100.94243113065714,100.0
17,mp-9938,86.72128300142536,100.0
1680,mp-754875,96.53330702603664,100.0
143,mp-867902,89.9896465522683,100.0
564,mp-567458,96.88610980668078,100.0
410,mp-2536,79.24872054351802,100.0
248,mp-3467,102.10773830442604,100.0
1123,mp-3271,100.95914734107528,101.0
666,mp-13944,48.00919443315256,101.0
418,mp-865948,93.59285993104557,101.0
1473,mvc-11548,62.3645365773117,101.0
1415,mp-639789,139.70082252185338,101.0
2440,mp-1017546,102.25,102.0
2284,mp-364,106.3432799124963,102.0
764,mp-865933,86.77352470582451,102.0
25,mp-13475,114.0,102.0
2258,mp-30858,106.38492136211245,103.0
2443,mp-690535,110.0,103.0
671,mp-2254,100.0,103.0
1145,mp-2723,77.0,104.0
209,mp-864639,100.47303146799256,104.0
714,mp-3582,69.17789940335646,104.0
2198,mp-2733,91.30390695561418,104.0
2326,mp-861873,64.73044824267053,104.0
1347,mp-13100,129.8381239472527,104.0
2193,mp-974341,155.0,105.0
1511,mp-12097,100.57181206645114,105.0
473,mp-10266,63.66227505654327,105.0
1749,mp-1008349,98.44994436433308,105.0
2403,mp-861978,76.9075331494659,105.0
1611,mp-1578,91.98533009639893,105.0
1198,mp-19963,44.09413581886493,106.0
661,mp-11456,114.0,106.0
585,mp-685097,90.75,106.0
2356,mp-592,78.53347716379929,107.0
1578,mp-31624,76.53461396848111,107.0
664,mp-867120,111.21567685140184,107.0
658,mp-866051,60.44646798596844,107.0
631,mp-2998,44.5,107.0
355,mp-1018804,16.0,107.0
2295,mp-753495,42.49612124282393,107.0
294,mp-865533,91.96637143612698,108.0
2109,mp-5578,108.63505836819692,108.0
1051,mp-1002165,125.05937872473405,108.0
2178,mp-569344,97.4516719234873,109.0
2009,mp-862609,76.00941516745915,109.0
486,mp-866219,84.10996417985434,109.0
1955,mp-573995,112.01376145152621,110.0
1682,mp-44,37.5,110.0
748,mp-29026,141.51554258287123,110.0
1576,mp-28786,104.12968564192764,110.0
1460,mp-7405,126.48114130324574,110.0
1033,mp-5229,102.0,110.0
672,mp-3792,103.0,111.0
2036,mp-14019,80.58098447519681,111.0
1985,mp-11661,102.25,111.0
1063,mp-27608,63.54922574237946,111.0
136,mp-33137,52.24362047686966,111.0
807,mp-2783,120.8587521311485,112.0
731,mp-20856,126.45895338415804,112.0
1144,mp-865484,91.37583916895778,112.0
93,mp-10470,100.04820280684923,112.0
1111,mp-5025,120.38126344399826,112.0
1389,mp-12107,99.5,113.0
1382,mp-861882,54.23306160186532,113.0
888,mp-229,98.14811305897075,113.0
348,mp-977363,109.6452956609112,113.0
312,mp-570287,133.0,114.0
616,mp-567925,126.5,114.0
1617,mp-867786,101.97308574959787,114.0
1902,mp-976082,123.99694270139824,114.0
1376,mp-1944,116.49222164207751,115.0
1289,mp-17,129.0,115.0
1412,mp-11358,125.0,115.0
1633,mp-550893,90.75,115.0
2026,mp-12778,127.16264755057428,115.0
1229,mp-3464,117.84368134200615,116.0
2088,mp-10200,96.64073413047849,116.0
1599,mp-344,226.25,116.0
1427,mp-20197,109.34664548126995,116.0
1879,mp-865717,95.41108544958412,117.0
1177,mp-865025,86.28239959037786,117.0
95,mp-996940,164.34722049476414,117.0
221,mp-867816,115.14939156367899,117.0
364,mp-20436,118.18677977324909,118.0
2255,mp-23080,57.0,118.0
1811,mp-862622,91.82223239644422,119.0
2151,mp-2117,119.34808502495598,119.0
943,mp-2455,94.0216323686529,119.0
2031,mp-676861,57.32478624095173,119.0
2128,mp-9989,101.98217098484972,119.0
1944,mp-2025,119.9759383098325,120.0
214,mp-568671,57.0,120.0
1065,mp-1014307,38.0,120.0
1517,mp-21343,118.085010926905,121.0
1889,mp-6933,58.0,121.0
207,mp-530399,84.0825582690215,121.0
1806,mp-1016821,30.0,122.0
1067,mp-316,76.39251780771585,122.0
495,mp-862669,94.6947294545898,122.0
2332,mp-31185,75.98336541741527,122.0
34,mp-1009834,103.0,122.0
866,mp-22262,106.82572364215471,122.0
1798,mp-38280,71.66666666666667,123.0
2080,mp-866001,101.21281650431551,123.0
2161,mp-753306,79.5424345501934,123.0
1226,mp-470,80.75,123.0
1687,mp-10115,83.54961077537959,123.0
843,mp-865280,94.87414483998744,124.0
1756,mp-715,158.4687194918429,124.0
833,mp-1025075,120.72554190167163,124.0
2185,mp-2997,112.64543704664317,125.0
1238,mp-542316,132.3742392449909,125.0
2286,mp-20741,118.0,125.0
369,mp-3747,115.62197686907842,126.0
2308,mp-190,118.0,126.0
179,mp-754624,100.0,126.0
144,mp-567747,127.38713288986645,126.0
1108,mp-864980,107.0072095359928,127.0
1039,mp-1007819,114.5761509993272,128.0
2067,mp-11517,109.61001769226515,128.0
2229,mp-627439,100.58104779649919,129.0
562,mp-10056,136.07793741264481,129.0
1729,mp-11690,117.15129187645286,129.0
1140,mp-12875,151.0,130.0
1299,mp-11572,106.14940697555909,130.0
192,mp-8634,99.01109473421832,131.0
944,mp-864671,90.1385479378104,131.0
1421,mp-650,129.8115689743478,132.0
261,mp-32679,144.34024627450074,133.0
456,mp-1139,123.09072462054114,133.0
823,mp-10732,66.19431252237132,134.0
1636,mp-1019319,146.0,137.0
1676,mp-867249,93.55179144938295,137.0
217,mp-1474,125.48700956197041,137.0
2066,mp-20868,137.12417661293196,137.0
1442,mp-1008279,123.09072462054114,137.0
1423,mp-7130,110.24210419367891,140.0
1914,mp-569167,128.0,140.0
505,mp-4091,140.8460012166325,141.0
2197,mp-982870,89.94420646855758,141.0
1629,mp-864647,96.38602256287943,141.0
1982,mp-11516,53.0,141.0
1538,mp-2501,173.58094586279682,141.0
2371,mp-15226,117.62924215896022,142.0
2279,mp-21495,113.67596213362837,143.0
1875,mp-865733,128.30198527869337,144.0
1486,mp-1590,121.44680395522902,144.0
1483,mp-2746,126.5,144.0
853,mp-15660,149.57137046181882,144.0
2331,mp-865066,73.92470991028276,145.0
1401,mp-2449,108.83988853946177,146.0
2264,mp-3802,146.0,146.0
2385,mp-1019272,111.96978511290672,149.0
123,mp-990076,27.0,149.0
1370,mp-30444,153.14900624524662,150.0
2058,mp-1552,25.0,150.0
274,mp-27693,112.10571246534306,151.0
1556,mp-7283,118.64685278589201,152.0
503,mp-1113,146.6642949010524,152.0
1628,mp-20857,124.31952392692124,152.0
717,mp-13136,145.0,153.0
1064,mp-11191,164.0,154.0
457,mp-867792,138.62927461003991,155.0
1416,mp-607371,158.79033672919238,157.0
1395,mp-2795,38.0,159.0
26,mp-1017529,110.1235201273457,161.0
1725,mp-8638,141.5,163.0
1640,mp-569458,131.01708466327872,166.0
2390,mp-8046,162.00000000000003,172.0
1482,mp-862586,176.16594710581813,173.0
2274,mp-161,200.0,173.0
2355,mp-36800,242.65010334851058,175.0
2450,mp-15722,183.49947159001948,175.0
2408,mp-28731,155.79159103353075,175.0
1801,mp-21347,151.80356266477662,178.0
2346,mp-1017514,104.0,180.0
2397,mp-866075,92.41024411310153,185.0
1530,mp-15809,207.37914152024288,185.0
968,mp-2118,109.96478457635551,185.0
2116,mp-568619,187.0,187.0
100,mp-582034,187.0,187.0
1042,mp-567505,187.0,187.0
1253,mp-974625,139.95929431236289,188.0
2156,mp-1620,147.0,189.0
439,mp-1019054,134.46915444051177,193.0
219,mp-15617,216.55580277072636,196.0
164,mp-1008284,88.5,200.0
543,mp-39105,104.73689615040877,201.0
908,mp-1018850,196.0,203.0
1260,mp-1008805,134.46915444051177,203.0
2100,mp-10057,174.1249750314579,205.0
1310,mp-1009471,128.75,210.0
2115,mp-568803,189.911526517633,214.0
1319,mp-631377,177.58050790593919,218.0
719,mp-21264,59.5,223.0
1472,mp-1039293,18.0,224.0
1596,mp-1008374,118.5,224.0
1258,mp-999549,51.25,226.0
2127,mp-1008630,145.0,231.0
1105,mp-569270,229.28484632054497,232.0
147,mp-1009735,150.0,234.0
675,mp-9208,230.2059503984269,237.0
494,mp-1994,208.5437130864307,242.0
1118,mp-867212,105.17684422860785,243.0
342,mp-10148,19.666666666666668,299.0
2131,mp-29663,75.76573966132806,334.0
2166,mp-2852,232.75,381.0
1440,mp-30148,403.0,423.0
1701,mp-569567,118.5,521.0
1553,mp-616440,118.5,522.0
761,mp-754542,3.0,1003.0
1179,mp-999002,84.31456108236222,1446.0
1569,mp-864844,58.06100265455709,3309.0
