material_id,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData avg_dev Column,MagpieData avg_dev Row,MagpieData mode Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,std_dev oxidation state,elasticity.G_VRH predicted
mp-865840,22.0,77.0,22.0,60.0,17.0,49.75,6.75,48.62075,1941.0,2739.0,798.0,2262.75,321.75,1941.0,6.0,2.0,0.75,4.0,160.0,19.0,152.0,160.0,1.54,0.6600000000000001,1.7950000000000002,1.54,7.0,4.0,2.0,9.5,6.75,0.0,6.0,3.0,6.0,2.0,8.0,16.69,15.468750000000002,1.2212500000000004,16.69,0.0,201.75,0.0,101.75181470294218
mp-2068,9.0,45.0,9.0,93.0,34.0,84.5,12.75,31.465161300000002,53.5,2237.0,2183.5,599.375,818.8125,53.5,15.0,3.0,1.125,2.0,142.0,85.0,78.25,57.0,2.28,1.7000000000000002,3.5549999999999997,3.98,8.0,2.0,3.0,7.5,0.75,0.75,0.5,1.0,1.5,0.75,1.0,13.64,10.690625,1.4746875000000008,9.7075,1.4775,67.5,2.8284271247461903,30.50454854852782
mp-10564,7.0,38.0,7.0,82.0,74.0,57.333333333333336,32.888888888888886,32.717022222222226,63.05,1050.0,986.95,392.0333333333333,438.64444444444445,63.05,10.666666666666666,5.777777777777779,1.3333333333333333,2.0,195.0,124.0,112.33333333333333,71.0,0.95,2.09,2.3433333333333333,3.04,0.0,0.0,0.0,4.0,1.3333333333333333,2.0,0.0,0.0,2.0,1.3333333333333333,3.0,54.23,27.9225,17.53833333333333,14.76875,4.291333333333333,204.33333333333334,2.6457513110645907,41.88857384790582
mp-1025191,21.0,31.0,31.0,74.0,63.0,63.142857142857146,15.51020408163265,7.305446530612244,302.91,1814.0,1511.09,722.3642857142858,599.2204081632653,302.91,11.142857142857142,2.653061224489796,0.0,4.0,170.0,48.0,129.14285714285714,122.0,1.36,0.5499999999999998,1.76,1.81,10.0,8.428571428571429,2.2448979591836733,11.142857142857142,2.653061224489796,3.5714285714285716,1.5714285714285714,2.0,5.142857142857143,1.102040816326531,5.0,22.235,18.12035714285714,2.2286734693877572,18.8575,0.0,105.57142857142857,0.0,43.25237927458907
mp-3682,9.0,29.0,9.0,93.0,90.0,69.2,28.560000000000002,15.515398464000004,53.5,1357.77,1304.27,370.96,394.724,53.5,12.6,5.279999999999999,0.96,2.0,203.0,146.0,101.2,57.0,0.82,3.16,2.932,3.98,10.0,2.0,3.2,6.6,2.24,0.6,0.0,1.0,1.0,0.0,1.0,73.1066666667,22.659833333339996,20.178733333343995,9.7075,1.182,99.8,1.6903085094570331,24.181645927746956
mp-972337,22.0,77.0,22.0,60.0,17.0,49.25,6.25,70.08075000000001,1941.0,3695.0,1754.0,2579.0,638.0,1941.0,5.75,1.75,1.0,4.0,162.0,21.0,155.75,160.0,1.54,0.8199999999999998,1.9100000000000001,1.54,7.0,3.75,1.75,12.75,8.75,0.0,6.25,3.0,6.25,1.75,8.0,16.69,15.91,0.8500000000000005,16.69,0.0,210.5,0.0,102.16617699493521
mp-30410,25.0,79.0,79.0,66.0,14.0,62.0,5.714285714285714,57.970826122448976,1337.33,1519.0,181.67000000000007,1389.2357142857143,74.1510204081633,1337.33,9.857142857142858,1.6326530612244896,0.8163265306122448,6.0,139.0,3.0,136.85714285714286,136.0,1.55,0.99,2.257142857142857,2.54,10.0,8.571428571428571,2.0408163265306123,19.857142857142858,7.346938775510204,0.0,1.4285714285714286,1.0,2.142857142857143,1.6326530612244896,1.0,16.7,14.925024630542856,2.5356790992244904,16.7,0.0,222.71428571428572,2.393172105652397,28.551427199079384
mp-5862,16.0,29.0,16.0,88.0,39.0,72.25,15.75,12.853025,388.36,2180.0,1791.6399999999999,1078.6225,690.2625,388.36,12.25,3.75,0.5,3.0,139.0,34.0,120.25,105.0,1.66,0.9200000000000002,2.1799999999999997,2.58,10.0,3.75,3.75,7.25,1.875,1.0,1.25,1.0,2.75,1.625,2.0,25.786875,18.4584375,7.3284375,25.786875,1.101,148.5,2.6832815729997477,40.49994674828381
mp-571428,5.0,28.0,28.0,72.0,11.0,65.83333333333333,4.833333333333333,21.6922,923.0,2348.0,1425.0,1800.5,365.0,1728.0,9.666666666666666,2.555555555555556,0.8333333333333334,4.0,141.0,57.0,113.5,124.0,1.31,0.73,1.8533333333333333,1.91,8.0,4.0,4.0,6.333333333333333,3.6666666666666665,1.6666666666666667,1.0,0.0,2.6666666666666665,1.5555555555555554,2.0,22.89,11.365833333333335,3.84138888888889,10.32,0.508,200.16666666666666,2.54195563720897,82.82193408391394
mp-3871,6.0,50.0,22.0,80.0,37.0,60.75,17.75,31.0481625,505.08,3823.0,3317.92,2052.52,885.24,1941.0,9.0,5.0,0.875,4.0,160.0,84.0,133.75,160.0,1.54,1.0099999999999998,1.8975,1.54,10.0,3.5,3.25,6.5,3.75,2.0,4.0,4.0,6.0,2.0,8.0,33.285,18.076249999999998,7.604374999999997,16.69,1.124,180.75,0.0,85.32418981692702
mp-571247,13.0,42.0,13.0,73.0,23.0,67.25,8.625,25.866923025,933.47,2896.0,1962.53,1424.1025,735.94875,933.47,11.25,2.625,0.75,3.0,154.0,33.0,129.25,121.0,1.61,0.55,1.7475,1.61,5.0,1.25,1.875,3.75,1.125,3.75,1.25,5.0,5.25,0.375,5.0,16.48,16.2825,0.296250000000001,16.48,0.0,226.0,0.0,95.58330219199325
mp-18919,8.0,46.0,8.0,87.0,29.0,73.5,13.5,33.33859875,54.8,1828.05,1773.25,926.4125,871.6125,54.8,12.75,3.25,1.25,2.0,139.0,73.0,99.25,66.0,1.88,1.56,2.74,3.44,10.0,4.25,4.25,7.75,1.75,1.0,0.75,0.0,1.75,0.875,2.0,14.41,10.71625,1.8468750000000003,9.105,0.0,110.75,2.5298221281347035,43.02956566056172
mp-4396,7.0,56.0,8.0,87.0,78.0,77.22222222222223,15.160493827160488,24.06435061728395,54.8,1000.0,945.2,161.65555555555554,186.29876543209875,54.8,14.222222222222221,2.71604938271605,0.7901234567901236,2.0,215.0,149.0,83.66666666666667,66.0,0.89,2.55,3.0677777777777777,3.44,0.0,0.0,0.0,5.333333333333333,0.8888888888888888,2.0,0.0,0.0,2.0,0.4444444444444444,2.0,63.59,16.4175,10.482777777777777,9.105,1.4304444444444444,76.55555555555556,4.189272013130682,12.082063893282424
mp-554355,9.0,20.0,9.0,93.0,86.0,64.33333333333333,38.22222222222222,9.36870968888889,53.5,1115.0,1061.5,407.3333333333333,471.7777777777778,53.5,12.0,6.666666666666667,0.8888888888888888,2.0,176.0,119.0,96.66666666666667,57.0,1.0,2.98,2.986666666666667,3.98,0.0,0.0,0.0,5.333333333333333,2.2222222222222223,0.6666666666666666,0.0,0.0,0.6666666666666666,0.4444444444444445,1.0,37.77,19.061666666666667,12.472222222222223,9.7075,1.3133333333333332,85.0,2.1213203435596424,33.393858558972624
mp-22913,29.0,35.0,29.0,95.0,31.0,79.5,15.5,8.178999999999998,265.8,1357.77,1091.97,811.785,545.9849999999999,265.8,14.0,3.0,0.0,4.0,132.0,12.0,126.0,120.0,1.9,1.06,2.4299999999999997,1.9,10.0,10.0,0.0,14.0,3.0,0.5,0.0,1.0,1.0,0.0,1.0,29.48,20.275,9.205,11.07,0.7285,144.5,1.4142135623730951,12.417463972834483
mp-24045,1.0,15.0,8.0,92.0,19.0,87.16666666666667,3.2222222222222237,8.10489892222222,14.01,933.47,919.46,136.30083333333332,163.02805555555554,54.8,10.666666666666666,6.444444444444444,0.5555555555555555,2.0,121.0,90.0,62.333333333333336,66.0,1.61,1.8299999999999998,2.77,3.44,0.0,0.0,0.0,4.0,2.1666666666666665,1.6666666666666667,0.0,1.0,2.0,0.6666666666666666,2.0,22.5702380952,10.011686507933334,3.171144179888889,9.105,2.753083333333333,89.58333333333333,2.875181153713043,43.2292152832752
mp-4019,8.0,22.0,8.0,87.0,80.0,62.2,29.76,13.427088000000001,54.8,1941.0,1886.2,644.08,707.1360000000001,54.8,10.8,6.24,0.96,2.0,176.0,110.0,106.8,66.0,1.0,2.44,2.572,3.44,2.0,0.4,0.64,4.8,1.44,1.2,1.6,0.0,2.8,2.0799999999999996,2.0,37.77,16.355,8.7,9.105,0.0,91.0,3.3806170189140663,78.06403040884263
mp-8937,14.0,24.0,14.0,78.0,29.0,68.33333333333333,12.888888888888891,10.626933333333334,1687.0,2180.0,493.0,1851.3333333333333,219.1111111111111,1687.0,11.333333333333334,3.5555555555555554,0.4444444444444445,3.0,139.0,28.0,120.33333333333333,111.0,1.66,0.24,1.82,1.9,5.0,1.6666666666666667,2.222222222222222,4.666666666666667,0.888888888888889,2.6666666666666665,1.6666666666666667,4.0,4.666666666666667,0.888888888888889,4.0,20.44,17.356666666666666,4.1111111111111125,20.44,0.5153333333333333,227.66666666666666,0.0,140.72375340317467
mp-5339,11.0,55.0,11.0,90.0,88.0,32.333333333333336,38.44444444444445,47.672425186666665,301.59,722.66,421.07,465.03999999999996,171.74666666666667,301.59,6.0,6.666666666666667,1.111111111111111,3.0,244.0,106.0,182.66666666666666,138.0,0.79,1.31,1.2733333333333334,0.79,10.0,3.3333333333333335,4.444444444444444,6.0,6.666666666666667,0.6666666666666666,0.0,1.0,1.3333333333333333,0.4444444444444444,1.0,115.765,59.92388888886668,37.22740740742223,29.2433333333,0.15466666666666667,203.33333333333334,1.7320508075688772,8.211050626390822
mp-1029395,3.0,24.0,7.0,82.0,81.0,53.5,28.5,15.129237499999999,63.05,2180.0,2116.95,689.9475,745.02625,63.05,9.25,5.75,0.75,2.0,139.0,68.0,102.25,71.0,0.98,2.06,2.1799999999999997,3.04,5.0,1.25,1.875,4.25,1.625,1.5,1.25,1.0,3.25,1.375,3.0,16.5933333333,14.330208333325,1.5701041666625,14.76875,3.2185,211.5,4.1952353926806065,67.07830715294315
mp-9587,7.0,73.0,7.0,82.0,34.0,60.0,14.666666666666666,55.98423555555556,63.05,3290.0,3226.95,2083.016666666667,1346.6444444444444,63.05,8.666666666666666,4.222222222222222,1.5555555555555556,2.0,170.0,99.0,131.66666666666666,71.0,1.5,1.54,2.2333333333333334,1.5,5.0,2.6666666666666665,1.777777777777778,10.0,6.0,1.0,4.0,3.0,5.333333333333333,1.5555555555555556,3.0,18.12,16.192916666666665,1.284722222222222,14.76875,2.1456666666666666,217.33333333333334,0.0,132.14362984429013
mp-18937,8.0,23.0,8.0,87.0,41.0,70.6,19.68,16.772208,54.8,2183.0,2128.2,906.0799999999999,1021.5360000000001,54.8,11.6,5.279999999999999,0.96,2.0,153.0,87.0,100.8,66.0,1.63,1.81,2.716,3.44,3.0,1.2,1.44,5.6,0.4800000000000001,1.2,2.8,2.0,4.0,2.4,2.0,13.01,10.667,1.8743999999999996,9.105,0.0,98.8,3.5355339059327378,78.5349950296362
mp-5853,3.0,14.0,7.0,82.0,81.0,67.16666666666667,22.055555555555554,7.042322222222222,63.05,1687.0,1623.95,669.4733333333334,678.3511111111111,63.05,12.333333333333334,3.7777777777777772,0.4444444444444445,2.0,128.0,57.0,93.83333333333333,71.0,0.98,2.06,2.316666666666667,3.04,0.0,0.0,0.0,4.0,1.0,2.8333333333333335,0.0,1.0,3.0,0.6666666666666666,3.0,20.44,16.963263888883336,2.317824074077779,14.76875,3.4761666666666664,210.83333333333334,4.0451991747794525,87.88207139885971
mp-4429,8.0,20.0,8.0,87.0,80.0,69.2,24.88,8.679528000000001,54.8,1687.0,1632.2,593.28,646.176,54.8,12.8,4.319999999999999,0.72,2.0,176.0,110.0,97.0,66.0,1.0,2.44,2.644,3.44,0.0,0.0,0.0,4.8,1.44,2.0,0.0,0.0,2.0,0.8,2.0,37.77,17.105,9.6,9.105,0.15460000000000002,97.6,3.3806170189140663,59.3959309764396
mp-504708,17.0,55.0,17.0,94.0,89.0,69.0,30.0,29.306369008,171.6,1768.0,1596.4,516.878,500.44879999999995,171.6,12.2,5.76,0.96,3.0,244.0,142.0,135.2,102.0,0.79,2.37,2.43,3.16,7.0,1.4,2.2399999999999998,6.2,2.0799999999999996,0.6,0.6,1.0,1.4,0.6399999999999999,1.0,115.765,39.9005,30.345799999999997,24.4975,1.4957999999999998,123.0,1.6903085094570331,5.688656196930447
mp-19833,16.0,49.0,16.0,88.0,23.0,79.0,9.0,39.63905,388.36,1234.93,846.57,610.35,312.29,388.36,14.0,2.0,1.0,3.0,145.0,40.0,124.25,105.0,1.78,0.8,2.2175000000000002,2.58,10.0,5.0,5.0,9.0,3.0,2.25,0.0,1.0,2.5,1.25,2.0,25.786875,23.0409375,3.355468750000001,25.786875,1.101,126.0,2.6832815729997477,19.689035822419243
mp-862,14.0,20.0,14.0,78.0,71.0,54.333333333333336,31.555555555555554,5.330000000000001,1115.0,1687.0,572.0,1496.3333333333333,254.22222222222226,1687.0,10.0,5.333333333333333,0.4444444444444445,3.0,176.0,65.0,132.66666666666666,111.0,1.0,0.8999999999999999,1.5999999999999999,1.9,0.0,0.0,0.0,3.3333333333333335,0.8888888888888888,2.6666666666666665,0.0,0.0,2.6666666666666665,1.777777777777778,4.0,37.77,26.21666666666667,7.702222222222223,20.44,0.5153333333333333,226.33333333333334,0.0,40.77593832020048
mp-22304,34.0,49.0,34.0,89.0,19.0,82.28571428571429,7.673469387755101,17.170122448979594,429.75,594.22,164.47000000000003,489.96000000000004,34.405714285714275,494.0,14.571428571428571,1.6326530612244898,0.489795918367347,4.0,144.0,24.0,129.71428571428572,120.0,1.69,0.8599999999999999,2.207142857142857,2.55,10.0,10.0,0.0,14.571428571428571,1.6326530612244898,2.5714285714285716,0.0,0.0,2.5714285714285716,1.3877551020408165,2.0,25.92,24.52785714285714,1.591020408163266,25.92,0.4565714285714286,75.42857142857143,3.082207001484488,14.401535449720836
mp-28166,8.0,35.0,19.0,95.0,92.0,38.2,42.239999999999995,14.905736000000001,54.8,336.53,281.72999999999996,266.03799999999995,84.59039999999999,336.53,7.2,7.44,0.6399999999999999,4.0,203.0,137.0,159.0,203.0,0.82,2.62,1.7719999999999998,0.82,10.0,2.0,3.2,5.2,5.040000000000001,0.6,0.0,1.0,1.2,0.31999999999999995,1.0,73.1066666667,51.58100000001999,25.830800000016,73.1066666667,0.2914,152.6,1.6903085094570331,11.160763799033429
mp-972087,1.0,40.0,1.0,92.0,48.0,80.0,18.0,33.8310225,14.01,2128.0,2113.99,542.5075,792.74625,14.01,1.75,1.125,1.5,1.0,175.0,144.0,67.0,31.0,1.33,0.8700000000000001,1.9825000000000002,2.2,2.0,0.5,0.75,1.75,1.125,0.0,2.0,1.0,2.75,2.625,1.0,23.195,10.76,6.217499999999999,6.615,5.889749999999999,194.0,2.8284271247461903,53.49226860311272
mp-3472,8.0,82.0,8.0,88.0,7.0,86.16666666666667,1.722222222222219,52.21874444444444,54.8,600.61,545.8100000000001,201.36166666666668,195.41555555555556,54.8,15.666666666666666,0.5555555555555559,1.1111111111111112,2.0,146.0,80.0,85.83333333333333,66.0,2.33,1.1099999999999999,3.111666666666667,3.44,10.0,1.6666666666666667,2.777777777777778,9.666666666666666,6.111111111111111,2.3333333333333335,0.0,2.0,2.3333333333333335,0.5555555555555557,2.0,28.11,15.0528125,7.930416666666666,9.105,0.367,57.166666666666664,4.320493798938573,21.30564006917021
mp-7753,12.0,46.0,46.0,68.0,6.0,63.5,2.25,30.793125000000003,923.0,1828.05,905.05,1601.7875,339.39375,1828.05,8.0,3.0,0.75,5.0,141.0,2.0,139.5,139.0,1.31,0.8900000000000001,1.9775,2.2,10.0,7.5,3.75,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,16.53,3.1800000000000006,14.41,0.0,217.25,0.0,43.815516150128275
mp-7243,3.0,50.0,46.0,80.0,79.0,51.25,25.125,38.840875,453.69,1828.05,1374.36,1153.7175,674.3325,1828.05,8.75,3.875,1.125,5.0,139.0,11.0,136.25,139.0,0.98,1.2200000000000002,1.835,2.2,10.0,7.5,3.75,8.75,3.875,1.0,0.0,0.0,1.25,1.375,0.0,33.285,19.674583333324996,6.8052083333374975,14.41,0.0,205.0,0.0,31.113250025334118
mp-1638,13.0,38.0,13.0,73.0,65.0,51.333333333333336,28.888888888888886,26.95042728888889,933.47,1050.0,116.52999999999997,972.3133333333334,51.791111111111114,933.47,9.333333333333334,4.888888888888888,0.8888888888888888,3.0,195.0,74.0,145.66666666666666,121.0,0.95,0.6600000000000001,1.39,1.61,0.0,0.0,0.0,2.6666666666666665,0.4444444444444445,3.3333333333333335,0.0,0.0,3.3333333333333335,2.222222222222222,5.0,54.23,29.063333333333333,16.777777777777775,16.48,0.0,225.0,0.0,31.900760178102885
mp-1017467,8.0,25.0,8.0,87.0,80.0,64.0,27.6,15.124138800000003,54.8,1519.0,1464.2,559.6800000000001,605.856,54.8,11.4,5.5200000000000005,0.96,2.0,176.0,110.0,102.6,66.0,1.0,2.44,2.5740000000000003,3.44,5.0,1.0,1.6,5.4,1.3599999999999999,1.2,1.0,0.0,2.2,1.12,2.0,37.77,15.11451724138,9.062193103448001,9.105,0.0,95.6,3.3806170189140663,66.49505064819525
mp-961665,12.0,31.0,12.0,74.0,63.0,51.0,26.666666666666668,15.59668622222222,302.91,1814.0,1511.09,1013.3033333333333,533.7977777777777,302.91,6.0,4.666666666666667,0.4444444444444445,3.0,170.0,48.0,144.33333333333334,122.0,1.31,0.5,1.4933333333333334,1.31,10.0,3.6666666666666665,4.222222222222222,6.0,4.666666666666667,1.6666666666666667,3.0,0.0,4.666666666666667,3.1111111111111107,0.0,22.89,21.3275,1.6466666666666658,18.8575,0.0,150.66666666666666,0.0,42.07588832484221
mp-23038,23.0,55.0,35.0,95.0,90.0,67.2,33.36,19.277464608000002,265.8,2183.0,1917.2,656.398,610.6407999999999,265.8,11.4,6.719999999999999,0.6400000000000002,4.0,244.0,124.0,151.4,120.0,0.79,2.17,2.26,2.96,10.0,6.6,4.08,11.4,6.719999999999999,0.6,1.4,1.0,2.2,1.9200000000000004,1.0,115.765,43.443,28.928800000000003,29.48,0.8742000000000001,130.0,1.6903085094570331,7.278164640787075
mp-866375,22.0,32.0,26.0,79.0,36.0,58.0,10.5,7.295375000000002,1211.4,1941.0,729.5999999999999,1693.6,241.10000000000002,1811.0,8.5,2.75,0.0,4.0,160.0,40.0,136.0,132.0,1.54,0.46999999999999975,1.8025,1.83,10.0,6.0,2.0,8.5,2.75,1.0,4.0,4.0,5.0,1.5,4.0,23.005,15.28875,4.55875,10.73,0.09575,219.25,0.0,78.53085225732654
mp-12875,8.0,75.0,8.0,87.0,33.0,76.0,14.666666666666666,75.64782222222222,54.8,3459.0,3404.2,1189.5333333333333,1512.9777777777779,54.8,13.0,4.0,1.777777777777778,2.0,151.0,85.0,94.33333333333333,66.0,1.9,1.54,2.9266666666666663,3.44,5.0,1.6666666666666667,2.222222222222222,11.0,6.666666666666667,1.3333333333333333,1.6666666666666667,2.0,3.0,1.3333333333333333,2.0,14.655,10.955,2.4666666666666663,9.105,0.0,72.66666666666667,4.242640687119285,95.51503552538361
mp-804,7.0,31.0,7.0,82.0,8.0,78.0,4.0,27.85815,63.05,302.91,239.86,182.98000000000002,119.93,63.05,14.0,1.0,1.0,2.0,122.0,51.0,96.5,71.0,1.81,1.23,2.425,1.81,10.0,5.0,5.0,9.0,4.0,4.0,0.0,3.0,4.0,1.0,3.0,18.8575,16.813125,2.0443750000000005,14.76875,3.2185,129.0,4.242640687119285,110.93932307656688
mp-972069,22.0,31.0,22.0,74.0,31.0,50.75,11.625,8.196000000000003,302.91,1941.0,1638.09,1531.4775,614.28375,1941.0,6.25,3.375,0.0,4.0,160.0,38.0,150.5,160.0,1.54,0.27,1.6075,1.54,10.0,4.0,3.0,6.25,3.375,1.25,6.0,5.0,7.25,1.125,8.0,18.8575,17.231875000000002,0.8128125000000006,16.69,0.0,161.5,0.0,43.53250268189113
mp-2614,13.0,72.0,13.0,73.0,28.0,66.0,10.5,56.81567302500001,933.47,2506.0,1572.53,1326.6025,589.69875,933.47,10.75,3.375,1.125,3.0,175.0,54.0,134.5,121.0,1.3,0.31000000000000005,1.5325,1.61,2.0,0.5,0.75,6.75,5.625,3.75,2.0,5.0,5.75,1.125,5.0,22.2,17.91,2.1449999999999996,16.48,0.0,217.25,0.0,75.90866484981922
mp-10030,6.0,44.0,6.0,77.0,21.0,66.5,10.5,44.52965,2607.0,3823.0,1216.0,3215.0,608.0,2607.0,11.0,3.0,1.5,2.0,146.0,70.0,111.0,76.0,2.2,0.34999999999999964,2.375,2.2,7.0,3.5,3.5,6.0,2.0,2.0,1.5,4.0,4.0,0.0,4.0,13.51,9.575,3.935,5.64,2.248,194.0,5.656854249492381,85.19627052660752
mp-9010,16.0,79.0,16.0,88.0,84.0,52.666666666666664,32.44444444444445,61.422297333333326,312.46,1337.33,1024.87,679.3833333333333,438.63111111111107,312.46,9.333333333333334,5.5555555555555545,1.111111111111111,3.0,220.0,115.0,153.66666666666666,105.0,0.82,1.7600000000000002,1.9799999999999998,0.82,10.0,3.3333333333333335,4.444444444444445,10.666666666666666,9.555555555555555,0.6666666666666666,0.0,1.0,1.3333333333333333,0.4444444444444444,1.0,90.7225,44.403124999999996,30.87958333333333,16.7,0.734,174.66666666666666,1.7320508075688772,9.482270750660575
mp-19438,3.0,25.0,8.0,87.0,86.0,66.83333333333333,26.88888888888889,11.319534722222222,54.8,1519.0,1464.2,365.315,414.02,54.8,12.0,5.333333333333333,0.5555555555555557,2.0,139.0,73.0,88.5,66.0,0.98,2.46,2.715,3.44,5.0,0.8333333333333334,1.388888888888889,5.333333333333333,1.4444444444444446,1.3333333333333333,0.8333333333333334,1.0,2.3333333333333335,0.888888888888889,2.0,16.5933333333,10.583486590033333,2.0032822477555547,9.105,0.0,82.33333333333333,4.69041575982343,43.26517589582914
mp-10527,13.0,39.0,14.0,78.0,66.0,50.6,30.879999999999995,29.370401823999998,933.47,1799.0,865.53,1581.094,259.04959999999994,1687.0,9.4,5.119999999999999,0.96,3.0,190.0,79.0,144.6,111.0,1.22,0.6799999999999999,1.5699999999999998,1.22,1.0,0.4,0.4800000000000001,3.4,0.48,2.6,3.6,4.0,6.2,2.2399999999999998,4.0,32.365,24.418,6.3576,20.44,0.30920000000000003,213.4,0.0,55.01589754735468
mp-1934,3.0,30.0,3.0,69.0,68.0,35.0,34.0,29.219499999999996,453.69,692.68,238.98999999999995,573.185,119.49499999999998,453.69,6.5,5.5,1.0,2.0,128.0,6.0,125.0,122.0,0.98,0.6699999999999999,1.315,0.98,10.0,5.0,5.0,6.5,5.5,0.0,0.0,0.0,0.5,0.5,0.0,16.5933333333,15.27666666665,1.3166666666499989,13.96,0.0,211.5,0.0,24.39527042335276
mp-867837,4.0,44.0,44.0,67.0,18.0,57.0,5.0,35.282929499999995,1560.0,2607.0,1047.0,2238.5,368.5,2607.0,6.0,2.0,1.0,5.0,146.0,50.0,131.75,146.0,1.57,0.6300000000000001,1.9075000000000002,2.2,7.0,4.75,2.375,6.0,2.0,0.0,2.75,0.0,3.5,1.75,4.0,13.51,11.524999999999999,1.985,13.51,0.0,202.75,0.0,109.13691136141692
mp-866159,39.0,44.0,44.0,56.0,44.0,42.0,15.0,5.502537499999995,1799.0,2607.0,808.0,2285.25,321.75,2607.0,5.75,2.25,0.0,5.0,190.0,44.0,164.25,146.0,1.22,0.9800000000000002,1.7375,2.2,7.0,4.25,2.75,5.75,2.25,0.0,5.75,4.0,6.25,2.25,4.0,32.365,20.645,7.135000000000001,13.51,0.0,194.0,0.0,58.17027111653078
mp-760415,3.0,51.0,16.0,88.0,87.0,55.0,40.5,21.97615625,388.36,903.78,515.42,477.28625,106.6234375,388.36,10.25,6.9375,0.65625,3.0,139.0,34.0,117.875,105.0,0.98,1.6,1.91375,2.58,10.0,1.25,2.1875,5.25,3.1875,1.375,0.0,1.0,1.75,0.5625,2.0,31.56,23.0609374999875,4.850703125015625,25.786875,1.101,141.625,3.0435436410107286,14.639538799285662
mp-977443,32.0,44.0,44.0,79.0,35.0,58.75,10.125,9.568999999999996,1211.4,2607.0,1395.6,2138.35,468.65,2607.0,8.5,2.75,0.375,5.0,175.0,55.0,146.75,146.0,1.33,0.8700000000000001,1.935,2.2,10.0,6.5,2.25,8.5,2.75,1.0,3.5,4.0,5.0,1.5,4.0,23.195,18.305,4.795,13.51,0.09575,201.75,0.0,97.82677789487587
mp-1039447,20.0,30.0,20.0,69.0,62.0,38.0,31.0,12.650999999999996,692.68,1115.0,422.32000000000005,903.8399999999999,211.16000000000003,692.68,7.0,5.0,0.0,4.0,176.0,54.0,149.0,122.0,1.0,0.6499999999999999,1.325,1.0,10.0,5.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37.77,25.865000000000002,11.905000000000001,13.96,0.0,209.5,0.0,19.430397709768208
mp-980749,23.0,44.0,44.0,56.0,10.0,53.25,3.625,23.838375,1811.0,2607.0,796.0,2302.0,305.0,2607.0,7.25,1.125,0.5,5.0,153.0,21.0,144.25,146.0,1.63,0.5700000000000003,1.965,2.2,7.0,5.75,1.375,7.25,1.125,0.0,4.25,4.0,4.75,1.125,4.0,13.51,12.690000000000001,0.9799999999999991,13.51,0.0,211.5,0.0,107.34264764999928
mp-1022732,8.0,83.0,8.0,87.0,32.0,78.0,11.5,60.0219,54.8,1811.0,1756.2,875.0500000000001,575.4499999999999,54.8,13.5,2.75,1.0,2.0,148.0,82.0,116.25,66.0,1.83,1.6099999999999999,2.3675,1.83,10.0,6.5,3.5,14.5,7.5,2.0,1.0,2.0,3.0,0.5,2.0,32.95,18.740000000000002,8.822500000000002,9.105,0.0,104.75,2.943920288775949,42.023247488906215
mp-20932,15.0,41.0,15.0,83.0,36.0,63.666666666666664,12.888888888888888,21.365688444444444,317.3,2750.0,2432.7,1598.4333333333334,854.0888888888888,317.3,10.0,3.3333333333333335,0.6666666666666666,3.0,164.0,57.0,131.66666666666666,107.0,1.6,0.5899999999999999,1.8999999999999997,1.6,8.0,4.0,2.6666666666666665,6.666666666666667,2.2222222222222223,1.0,2.6666666666666665,2.0,4.0,2.0,2.0,22.5702380952,17.023412698399998,4.468941798933334,10.32,0.5416666666666666,152.0,2.6457513110645907,81.47560281949055
mp-556041,9.0,56.0,9.0,93.0,84.0,70.77777777777777,29.629629629629633,40.941065244444445,53.5,1728.0,1674.5,449.8888888888889,528.5185185185185,53.5,12.88888888888889,5.481481481481481,1.4814814814814814,2.0,215.0,158.0,99.55555555555556,57.0,0.89,3.09,3.0633333333333335,3.98,8.0,0.8888888888888888,1.5802469135802468,6.222222222222222,1.8765432098765429,0.6666666666666666,0.2222222222222222,0.0,0.8888888888888888,0.39506172839506176,1.0,63.59,21.749444444444446,18.5958024691358,9.7075,1.3133333333333335,85.88888888888889,2.0124611797498106,22.217422625909798
